dlpfc
1.1205921
-0.31322312
1.0966259
-0.1977786
0.12779023
-0.02667234
0.4557822
-0.12006091
0.7157491
0.55778444
-0.40211916
-0.9209386
-0.9141998
-0.34827924
-0.115249984
0.42803094
-1.6530484
0.41333285
-0.45737407
-0.37162638
-0.52686715
-1.8168852
0.03694862
0.041529614
0.72590154
0.1639783
-1.1020736
-0.3152041
0.7737632
-0.42875612
-0.09853555
-0.1540027
-0.17897707
0.2059501
0.35860857
-1.5628966
-1.2213916
-1.308625
-1.3621112
-0.7085327
0.07023599
-0.64075524
-2.011834
-3.027399
-0.61965436
-0.6866536
-0.94348985
-1.1306738
-0.7904423
-0.19128738
0.1217412
-0.40187153
-0.7523263
-1.1060709
-1.323217
0.068980195
-0.5275216
0.059269905
-0.5211896
0.6823556
0.20669296
0.32818654
-1.429871
0.120149344
-0.57948667
-0.12441197
-0.8397896
-1.602233
-0.43508816
-1.0234362
-0.9226012
-0.15840682
-1.4712768
-1.7383186
0.42359143
0.23099521
-0.3416819
-1.4345758
-0.7597549
-0.42484725
0.70168775
-1.5562109
0.27685818
-0.0029537673
0.8397543
-0.54062784
0.3278505
-0.01678518
-0.69296795
-0.2733561
-0.6457431
0.09169059
-0.48954713
-0.48602736
-0.7060742
-0.5414061
-1.530529
-0.05062085
-0.58408535
-0.4257493
-1.3181407
-0.12030853
-0.34523702
0.35503575
-0.4181261
-0.9554641
-1.6594335
-0.8875628
-1.5145043
0.8315297
-0.4950125
-0.21574882
0.033534985
-1.4326125
-1.0579439
-0.32640013
-1.828771
-1.6715316
-1.7150775
-0.2721534
-0.7375575
-0.88494515
-1.880011
-1.0955293
-0.6836114
-0.84599787
0.3480316
-1.4018544
-0.86860216
-1.4220709
-1.2216569
-1.1952499
0.09351238
-0.44907874
-1.661326
-0.13497125
-1.1521285
0.08916132
-1.3414702
-2.8824522
-1.7548031
-0.74799293
0.31428438
0.12973583
-0.70000744
-1.8672054
-1.9416863
-1.5074471
-0.7832082
0.12985964
-0.48353347
-0.7712163
-1.2728437
-0.23838848
-0.43358472
-0.3944429
-1.8564339
-1.3728119
-2.1610255
-2.098961
-1.6558253
-1.2580042
-1.7587119
-1.406117
-3.2552814
-0.98013777
-1.1019675
-0.85236526
-2.5402575
-3.2160866
-2.6324787
-1.1919247
-0.46439588
-1.042839
-1.6604948
-0.59540516
-0.75427186
0.07230539
-0.80789953
-1.6858582
-1.5687511
-0.01583007
0.8945139
0.09938454
-0.29702163
-2.4643793
0.14965165
0.3100925
0.478528
-1.0609862
-0.7370622
-0.7003789
0.67644805
-1.3962653
0.29426244
-0.96552813
-2.1777577
-0.7984546
-0.4535713
-1.1641203
0.25474915
-1.0304226
0.68412435
0.52672565
0.6146843
1.3268429
-0.28922155
-0.2641057
1.363986
0.35268334
0.5606321
0.7018823
-0.5142739
0.9755922
0.7506637
0.3516398
0.0393364
0.29507604
-0.009568791
1.4036939
1.703121
0.22397338
0.9799256
1.1770144
-0.03045741
-0.015016457
0.25823355
-0.30598906
-0.9097426
1.2610464
0.99446446
-0.22821832
0.6577173
2.2980664
2.23418
0.9258557
1.0219858
-0.22816525
0.4816763
-1.4700917
0.99126303
0.21373248
-0.012982426
-0.0954226
0.17094707
0.9735228
0.63559055
-1.0495956
0.18191315
-0.35611466
0.4118825
1.2913446
-0.7696244
-0.3376669
0.4760164
-0.22086042
-0.5973862
-0.9646615
-0.06747678
-0.45595908
1.1287105
1.4853204
0.16857699
-0.8858118
-0.018058661
-0.47154152
1.888377
-1.1275963
-1.1040014
-1.4893708
1.5452801
1.06348
0.9086991
0.22929724
-0.3197497
-0.096554585
1.0640991
-0.28196982
-0.6171251
-0.28051946
-0.0245145
0.049807236
2.0271156
0.42056692
0.17938387
-0.42633298
0.50956905
1.4519446
0.7292621
0.97714865
-1.243766
-0.8539394
0.40792057
1.3345014
0.9386966
0.89488536
-0.8078819
1.4214872
-0.109537005
-0.5260005
-0.653154
-0.030280536
-0.13550186
0.78205854
-0.47679463
0.7010864
0.83598685
0.5526905
0.049347367
-1.2396625
0.51475143
1.7190394
1.018236
0.067193784
2.1104224
0.7312785
1.5883132
1.5868628
1.5587047
1.995544
0.611872
1.1477951
1.9446754
0.032456066
-0.8066261
-0.13514812
1.3418416
1.8439113
1.542008
0.12660518
-0.1819839
-0.3950089
1.0537697
0.14423935
0.45532233
-0.7821293
-1.469738
0.18251452
0.49239478
-0.41322672
-2.5697598
-0.24212047
-0.8179813
-0.6838767
-1.2035806
-1.0539466
-2.5708742
-1.2734451
-1.4722495
-1.0177232
-1.8203166
-1.0663807
-1.4561012
-2.602322
-0.42886224
0.11579829
-1.6690907
-0.9032514
-1.5466244
0.051664397
0.054529727
-0.28745285
-0.20221809
-0.2938733
-0.0061374684
-0.32286268
-0.51639634
0.077417
0.53095293
0.12614532
0.2965087
1.3285232
0.5458633
0.1328311
0.50387377
1.0348798
1.2705444
0.6804277
-0.4909621
-0.53659517
0.97771466
-0.43687457
-0.80170906
-0.24523343
-1.7955544
-0.8191663
-0.17715529
0.2544131
0.25818047
-0.56745934
0.13431682
0.13942842
-0.9584002
-0.068980195
-0.004563305
0.46390066
1.2949351
-0.56820226
-0.74157244
-0.6748916
0.698168
0.00619053
0.268386
0.74977934
-0.15902588
1.0367016
1.4628223
1.4844007
-0.33064505
-0.43291262
0.87882537
0.86299527
0.6085468
1.1244302
-0.25849885
0.027220646
0.9716833
1.3523302
0.50983435
1.0109136
0.95417297
0.62674695
1.191624
0.43202826
0.18421249
0.83434194
-0.7780258
0.8802403
1.022764
0.42040774
0.9740534
-0.04466025
-0.7639114
0.38857073
-0.47099322
-0.5960066
-1.1494577
-2.4585955
-0.48646954
-1.9002982
-0.67788076
-1.0971211
-0.41064438
-0.9652098
-1.3185298
-0.60822845
-0.17604099
-0.17756209
-0.72719276
0.5643995
-0.5108779
0.76071006
1.2666355
-0.031129522
-0.8570524
0.64936894
1.2079493
1.6171434
1.4414384
0.76219577
1.3457328
0.08576538
2.1264825
1.2622491
0.8141962
-0.48491308
0.91326237
1.0173872
1.4958974
2.254485
0.18831593
0.8268072
-0.22294752
1.3174156
2.432843
1.111996
-0.24816951
-0.1715838
1.1878035
0.8470768
1.4727094
1.272773
1.0665929
0.9308258
0.6428954
0.9523158
0.45657814
1.2072595
1.0840325
0.61599314
0.28897396
-0.37141412
0.21468759
