dlpfc
-0.20027763
-0.41892213
-0.7845289
-0.3551452
-0.10498751
-0.13096896
0.3983642
-0.31847227
0.6117543
0.4932283
0.5396189
0.2988002
0.39899987
0.07181754
0.69198436
1.220932
0.44303715
-0.1387661
0.2578534
-0.043908786
0.89859164
0.15578726
0.8160353
1.0286679
0.9331344
0.11813377
0.7473217
0.7037781
0.6650967
0.60829866
0.31000564
0.6676529
0.21869862
0.7130089
1.1159445
1.1790317
1.0513088
0.98380566
1.2321104
0.9732765
0.7956802
0.47962216
0.37278172
0.44796023
0.20355067
0.4083659
0.22697589
-0.014708395
-0.1669927
-0.57907796
-0.017305188
0.39498296
0.22036219
0.52603984
0.7513454
-0.16543056
0.47235927
0.024202917
0.12120394
-0.022924809
0.41776577
-0.30358127
0.84175974
2.5633926
0.6733875
0.20784484
-0.03617927
0.27196667
0.12060208
-0.10799005
-0.25055668
-0.8312306
-0.4909155
0.15266299
-0.29840797
-0.72351104
-0.43469223
-0.40671587
-0.9286712
-0.49034745
-0.4350236
-0.6854044
-0.98596966
-0.59714055
-0.37483075
0.20075099
-0.6921128
-0.45591292
-0.38946477
0.4016305
0.61752945
0.8258882
-0.1256604
-0.5080246
-0.2361661
-0.79309016
-1.3245468
-1.5646689
-1.0812327
-1.9984888
-1.0132022
-1.3347851
-0.39879024
-0.29220003
1.1942676
0.7849549
-0.34817308
-0.51604486
-0.64501214
-1.1261829
-1.4449189
-1.1117789
-1.0921879
-1.3868022
-1.0952852
-1.125554
-1.2513497
-1.4565572
-1.8110329
-1.6701298
-1.9388505
-1.6424577
-1.5517999
-1.1507442
-1.0078665
-1.9856807
-2.2677166
-2.0480578
-2.091277
-2.232146
-1.6701907
-1.9265969
-1.9051125
-1.632909
-1.8520067
-1.9648927
-0.98072875
-0.67471296
-0.8714403
-0.8188011
-0.4798859
0.33414093
0.07887081
0.072710186
-0.20642471
0.030593462
-0.20598516
-0.91726285
-1.0691211
-1.350508
-1.0026865
-1.0118903
-1.1997722
-1.0161101
-0.6106182
-0.33635226
-0.43724847
-0.88963133
-0.2310469
-0.36704716
0.26400048
0.17914487
0.29547307
0.5556325
0.9822976
1.351475
0.6156697
-0.19179071
0.33110458
1.1049554
0.5680619
0.50009894
0.9577295
0.9656822
1.1860241
1.220364
1.1697333
1.050592
0.94960105
1.2801037
1.058362
0.75740457
1.3073971
1.080996
