dlpfc
0.21474537
-0.72168505
-0.80601424
-0.052104983
-0.5632657
0.63577604
-0.043023847
-0.6299391
-0.30330756
-0.4027237
-0.053099927
0.35022676
0.29333398
0.039779723
0.5887664
1.064097
0.6241322
0.8963553
0.56718516
0.8913142
0.79450905
1.1104072
0.63159126
1.2555064
1.1052395
1.2688024
1.632078
-0.095948905
0.54401195
0.22041957
0.35538843
0.43052188
1.4627565
1.4560874
1.692197
1.314775
1.5104415
1.4350066
1.2663362
0.5455195
0.703975
0.22183661
0.015901035
0.5770019
0.9010104
1.3436826
0.6963351
1.1347803
0.8115256
0.41112345
-0.34561986
-0.06994767
-0.40518394
-0.47446227
-1.3704919
-1.1855165
-0.814824
-0.9943724
-0.74286234
-0.76276124
-1.0748243
-0.3247019
-0.78882277
-0.9471397
-0.32955602
-0.2615078
-0.64351255
-0.5808672
-0.86347985
-0.03363518
0.22606362
-0.20021313
0.54513955
0.9257514
0.90766746
0.9887103
1.307123
0.8255694
1.4619123
1.5958922
1.6142354
1.7039614
2.2159662
2.163771
0.8456251
1.9136235
2.5030894
2.5200577
1.8816646
2.0045555
1.8436035
1.1862943
0.5960084
0.4832962
1.262272
0.7330817
0.4331027
0.5385247
1.168096
0.79672205
0.07319179
0.043385644
0.36477107
-0.06837988
0.6762191
0.2340654
1.1309211
0.97663224
0.11515436
0.37905005
0.81471545
0.66964644
0.68932223
0.5360162
0.8604769
1.0063721
1.4520472
1.4160303
0.63845336
1.6485038
0.69116133
2.916842
2.8314817
2.160792
1.115412
1.2827438
1.2019542
1.8431693
2.256747
1.0154049
1.8019845
1.6016086
1.2861205
0.553075
0.21742268
-0.87484634
-0.8811054
-2.4745133
-1.6067884
-1.4959214
-1.3087269
-1.7044559
-1.5798767
-1.1031651
-0.6845043
-1.4416697
-1.9198886
-1.8221729
-1.4403069
-1.7026408
-1.7659314
-1.9075754
-1.6036347
-1.7464184
-1.6338991
-0.9016918
-0.84461206
-1.1799448
-1.2556571
-0.36621222
-0.062030315
-0.31893122
0.40440607
0.7330817
0.6586779
-0.11177758
0.28787082
-0.2733567
0.16701213
0.4004866
-0.26182136
-0.5481907
-0.1835644
-0.515249
-0.16908643
-0.13983503
-0.21824275
0.35725167
0.5597381
0.4071738
-0.27333257
-0.5127044
-0.12116022
-0.4080361
-0.90542436
-0.056289785
-0.13259304
-0.59903544
-1.7609748
-1.1561204
-1.3522211
-0.919848
-0.50411165
-1.0774232
-1.315782
-1.1645503
-1.3100053
-1.6271033
-1.3398114
-1.4835117
-1.6780686
-1.7040036
-1.3939123
-1.1523094
-0.8132924
-0.7551273
-0.27848217
0.7020274
-0.27600384
-0.102738656
-0.47914755
-0.33746132
0.011945373
-0.30965713
0.32010707
0.53846437
-0.1757797
0.4453797
0.4220015
0.8911393
-0.061427318
0.03852549
0.32448483
0.696516
0.5432703
0.6106612
0.27236176
0.9749981
1.1075912
0.6064704
0.72751004
0.5535092
0.7684354
0.7769678
0.11176552
-0.31890106
-0.5591894
-0.35335028
-0.26578304
0.073493294
-0.32522652
-0.31076664
-0.39311796
-0.20057493
-0.044977557
-0.1771907
-0.39823136
-0.29141647
-0.2564969
0.34335262
0.1953168
-0.23853964
0.34315965
0.040937476
0.21429312
-0.70679104
-0.28103888
-0.38267404
-1.0929564
-1.0684929
-0.57986015
-0.51869214
-0.17388025
-0.76791686
-0.56292796
-0.284283
-1.1020316
-1.102339
-1.4305022
-1.5066909
-1.135317
-0.6708946
-1.1102263
-0.6845646
-1.3007493
-0.7567011
-1.4003644
-1.2428555
